noise_id,noise_filename,source_filename,start_sec,end_sec,sample_rate,duration
noise_46949,BC2026_Train_10216_S22_20240320_040000_noise_00-05.wav,BC2026_Train_10216_S22_20240320_040000.ogg,0,5,32000,5
noise_57258,BC2026_Train_5233_S13_20211026_234500_noise_05-10.wav,BC2026_Train_5233_S13_20211026_234500.ogg,5,10,32000,5
noise_21528,BC2026_Train_8395_S22_20221101_184500_noise_00-05.wav,BC2026_Train_8395_S22_20221101_184500.ogg,0,5,32000,5
noise_120086,BC2026_Train_5974_S13_20221211_213000_noise_00-05.wav,BC2026_Train_5974_S13_20221211_213000.ogg,0,5,32000,5
noise_23688,BC2026_Train_5658_S13_20220915_233000_noise_00-05.wav,BC2026_Train_5658_S13_20220915_233000.ogg,0,5,32000,5
noise_99078,BC2026_Train_1621_S01_20230926_183000_noise_05-10.wav,BC2026_Train_1621_S01_20230926_183000.ogg,5,10,32000,5
noise_37854,BC2026_Train_7165_S22_20211012_014500_noise_05-10.wav,BC2026_Train_7165_S22_20211012_014500.ogg,5,10,32000,5
noise_119150,BC2026_Train_7993_S22_20220416_213000_noise_00-05.wav,BC2026_Train_7993_S22_20220416_213000.ogg,0,5,32000,5
noise_67578,BC2026_Train_6815_S13_20231217_183000_noise_05-10.wav,BC2026_Train_6815_S13_20231217_183000.ogg,5,10,32000,5
noise_124841,BC2026_Train_3819_S02_20221124_233000_noise_00-05.wav,BC2026_Train_3819_S02_20221124_233000.ogg,0,5,32000,5
noise_110585,BC2026_Train_1560_S01_20230913_224500_noise_00-05.wav,BC2026_Train_1560_S01_20230913_224500.ogg,0,5,32000,5
noise_80934,BC2026_Train_9530_S22_20231123_191500_noise_05-10.wav,BC2026_Train_9530_S22_20231123_191500.ogg,5,10,32000,5
noise_35105,BC2026_Train_0789_S01_20220116_220000_noise_00-05.wav,BC2026_Train_0789_S01_20220116_220000.ogg,0,5,32000,5
noise_45521,BC2026_Train_7634_S22_20220105_183000_noise_00-05.wav,BC2026_Train_7634_S22_20220105_183000.ogg,0,5,32000,5
noise_22008,BC2026_Train_4268_S02_20230920_010000_noise_00-05.wav,BC2026_Train_4268_S02_20230920_010000.ogg,0,5,32000,5
noise_18408,BC2026_Train_1341_S01_20230325_034500_noise_00-05.wav,BC2026_Train_1341_S01_20230325_034500.ogg,0,5,32000,5
noise_16657,BC2026_Train_4949_S02_20240320_210000_noise_05-10.wav,BC2026_Train_4949_S02_20240320_210000.ogg,5,10,32000,5
noise_67565,BC2026_Train_8677_S22_20221223_200000_noise_00-05.wav,BC2026_Train_8677_S22_20221223_200000.ogg,0,5,32000,5
noise_5820,BC2026_Train_10034_S22_20240220_191500_noise_00-05.wav,BC2026_Train_10034_S22_20240220_191500.ogg,0,5,32000,5
noise_81294,BC2026_Train_4412_S02_20231028_184500_noise_05-10.wav,BC2026_Train_4412_S02_20231028_184500.ogg,5,10,32000,5
noise_19692,BC2026_Train_1695_S01_20231010_203000_noise_00-05.wav,BC2026_Train_1695_S01_20231010_203000.ogg,0,5,32000,5
noise_84161,BC2026_Train_0178_S07_20141005_030900_noise_00-05.wav,BC2026_Train_0178_S07_20141005_030900.ogg,0,5,32000,5
noise_104966,BC2026_Train_5312_S13_20211119_224500_noise_05-10.wav,BC2026_Train_5312_S13_20211119_224500.ogg,5,10,32000,5
noise_119042,BC2026_Train_3185_S02_20220215_030000_noise_00-05.wav,BC2026_Train_3185_S02_20220215_030000.ogg,0,5,32000,5
noise_108882,BC2026_Train_0182_S07_20141005_031300_noise_05-10.wav,BC2026_Train_0182_S07_20141005_031300.ogg,5,10,32000,5
noise_20364,BC2026_Train_2073_S01_20231227_204500_noise_00-05.wav,BC2026_Train_2073_S01_20231227_204500.ogg,0,5,32000,5
noise_125345,BC2026_Train_8996_S22_20230220_204500_noise_00-05.wav,BC2026_Train_8996_S22_20230220_204500.ogg,0,5,32000,5
noise_52661,BC2026_Train_8587_S22_20221207_194500_noise_00-05.wav,BC2026_Train_8587_S22_20221207_194500.ogg,0,5,32000,5
noise_61710,BC2026_Train_4899_S02_20240305_031500_noise_05-10.wav,BC2026_Train_4899_S02_20240305_031500.ogg,5,10,32000,5
noise_81053,BC2026_Train_3396_S02_20220407_013000_noise_00-05.wav,BC2026_Train_3396_S02_20220407_013000.ogg,0,5,32000,5
noise_41669,BC2026_Train_4437_S02_20231105_020000_noise_00-05.wav,BC2026_Train_4437_S02_20231105_020000.ogg,0,5,32000,5
noise_27060,BC2026_Train_6011_S13_20221222_020000_noise_00-05.wav,BC2026_Train_6011_S13_20221222_020000.ogg,0,5,32000,5
noise_126845,BC2026_Train_6350_S13_20230401_211500_noise_00-05.wav,BC2026_Train_6350_S13_20230401_211500.ogg,0,5,32000,5
noise_84689,BC2026_Train_3582_S02_20220925_191500_noise_00-05.wav,BC2026_Train_3582_S02_20220925_191500.ogg,0,5,32000,5
noise_29796,BC2026_Train_3107_S02_20220126_004500_noise_00-05.wav,BC2026_Train_3107_S02_20220126_004500.ogg,0,5,32000,5
noise_24660,BC2026_Train_1743_S01_20231019_234500_noise_00-05.wav,BC2026_Train_1743_S01_20231019_234500.ogg,0,5,32000,5
noise_125586,BC2026_Train_3766_S02_20221108_193000_noise_05-10.wav,BC2026_Train_3766_S02_20221108_193000.ogg,5,10,32000,5
noise_96893,BC2026_Train_5545_S13_20220413_231500_noise_00-05.wav,BC2026_Train_5545_S13_20220413_231500.ogg,0,5,32000,5
noise_126749,BC2026_Train_5459_S13_20220323_193000_noise_00-05.wav,BC2026_Train_5459_S13_20220323_193000.ogg,0,5,32000,5
noise_78365,BC2026_Train_0669_S01_20211220_033000_noise_00-05.wav,BC2026_Train_0669_S01_20211220_033000.ogg,0,5,32000,5
noise_95406,BC2026_Train_0110_S06_20140526_020200_noise_05-10.wav,BC2026_Train_0110_S06_20140526_020200.ogg,5,10,32000,5
noise_4393,BC2026_Train_6154_S13_20230127_231500_noise_05-10.wav,BC2026_Train_6154_S13_20230127_231500.ogg,5,10,32000,5
noise_118106,BC2026_Train_1795_S01_20231029_224500_noise_00-05.wav,BC2026_Train_1795_S01_20231029_224500.ogg,0,5,32000,5
noise_79229,BC2026_Train_6762_S13_20231202_011500_noise_00-05.wav,BC2026_Train_6762_S13_20231202_011500.ogg,0,5,32000,5
noise_75054,BC2026_Train_7846_S22_20220215_183000_noise_05-10.wav,BC2026_Train_7846_S22_20220215_183000.ogg,5,10,32000,5
noise_117350,BC2026_Train_8998_S22_20230220_231500_noise_00-05.wav,BC2026_Train_8998_S22_20230220_231500.ogg,0,5,32000,5
noise_70986,BC2026_Train_0459_S01_20211104_214500_noise_05-10.wav,BC2026_Train_0459_S01_20211104_214500.ogg,5,10,32000,5
noise_20353,BC2026_Train_4536_S02_20231202_230000_noise_05-10.wav,BC2026_Train_4536_S02_20231202_230000.ogg,5,10,32000,5
noise_115646,BC2026_Train_5199_S13_20211018_194500_noise_00-05.wav,BC2026_Train_5199_S13_20211018_194500.ogg,0,5,32000,5
noise_40721,BC2026_Train_10152_S22_20240310_221500_noise_00-05.wav,BC2026_Train_10152_S22_20240310_221500.ogg,0,5,32000,5
noise_20425,BC2026_Train_8783_S22_20230113_004500_noise_05-10.wav,BC2026_Train_8783_S22_20230113_004500.ogg,5,10,32000,5
noise_102134,BC2026_Train_8790_S22_20230114_183000_noise_05-10.wav,BC2026_Train_8790_S22_20230114_183000.ogg,5,10,32000,5
noise_77621,BC2026_Train_10483_S15_20250617_065500_noise_00-05.wav,BC2026_Train_10483_S15_20250617_065500.ogg,0,5,32000,5
noise_52914,BC2026_Train_5254_S13_20211101_191500_noise_05-10.wav,BC2026_Train_5254_S13_20211101_191500.ogg,5,10,32000,5
noise_79241,BC2026_Train_5482_S13_20220329_191500_noise_00-05.wav,BC2026_Train_5482_S13_20220329_191500.ogg,0,5,32000,5
noise_113862,BC2026_Train_8410_S22_20221104_020000_noise_05-10.wav,BC2026_Train_8410_S22_20221104_020000.ogg,5,10,32000,5
noise_6385,BC2026_Train_4942_S02_20240318_224500_noise_05-10.wav,BC2026_Train_4942_S02_20240318_224500.ogg,5,10,32000,5
noise_31213,BC2026_Train_5542_S13_20220412_231500_noise_05-10.wav,BC2026_Train_5542_S13_20220412_231500.ogg,5,10,32000,5
noise_68034,BC2026_Train_8535_S22_20221127_021500_noise_05-10.wav,BC2026_Train_8535_S22_20221127_021500.ogg,5,10,32000,5
noise_122895,BC2026_Train_3858_S02_20221204_033000_noise_05-10.wav,BC2026_Train_3858_S02_20221204_033000.ogg,5,10,32000,5
noise_33922,BC2026_Train_6780_S13_20231207_184500_noise_00-05.wav,BC2026_Train_6780_S13_20231207_184500.ogg,0,5,32000,5
noise_49782,BC2026_Train_9311_S22_20231013_181500_noise_05-10.wav,BC2026_Train_9311_S22_20231013_181500.ogg,5,10,32000,5
noise_46481,BC2026_Train_6290_S13_20230309_194500_noise_00-05.wav,BC2026_Train_6290_S13_20230309_194500.ogg,0,5,32000,5
noise_98970,BC2026_Train_3110_S02_20220126_040000_noise_05-10.wav,BC2026_Train_3110_S02_20220126_040000.ogg,5,10,32000,5
noise_77813,BC2026_Train_3644_S02_20221011_180000_noise_00-05.wav,BC2026_Train_3644_S02_20221011_180000.ogg,0,5,32000,5
noise_117051,BC2026_Train_10574_S19_20250418_210000_noise_05-10.wav,BC2026_Train_10574_S19_20250418_210000.ogg,5,10,32000,5
noise_69534,BC2026_Train_8574_S22_20221205_024500_noise_05-10.wav,BC2026_Train_8574_S22_20221205_024500.ogg,5,10,32000,5
noise_42821,BC2026_Train_9624_S22_20231208_213000_noise_00-05.wav,BC2026_Train_9624_S22_20231208_213000.ogg,0,5,32000,5
noise_115706,BC2026_Train_8928_S22_20230210_023000_noise_00-05.wav,BC2026_Train_8928_S22_20230210_023000.ogg,0,5,32000,5
noise_41225,BC2026_Train_6318_S13_20230320_230000_noise_00-05.wav,BC2026_Train_6318_S13_20230320_230000.ogg,0,5,32000,5
noise_8641,BC2026_Train_5728_S13_20221005_220000_noise_05-10.wav,BC2026_Train_5728_S13_20221005_220000.ogg,5,10,32000,5
noise_57389,BC2026_Train_8281_S22_20221009_040000_noise_00-05.wav,BC2026_Train_8281_S22_20221009_040000.ogg,0,5,32000,5
noise_57918,BC2026_Train_1824_S01_20231106_224500_noise_05-10.wav,BC2026_Train_1824_S01_20231106_224500.ogg,5,10,32000,5
noise_49529,BC2026_Train_6469_S13_20230905_024500_noise_00-05.wav,BC2026_Train_6469_S13_20230905_024500.ogg,0,5,32000,5
noise_58793,BC2026_Train_4501_S02_20231122_034500_noise_00-05.wav,BC2026_Train_4501_S02_20231122_034500.ogg,0,5,32000,5
noise_73782,BC2026_Train_4691_S02_20240113_034500_noise_05-10.wav,BC2026_Train_4691_S02_20240113_034500.ogg,5,10,32000,5
noise_14664,BC2026_Train_7551_S22_20211222_191500_noise_00-05.wav,BC2026_Train_7551_S22_20211222_191500.ogg,0,5,32000,5
noise_29893,BC2026_Train_5668_S13_20220918_033000_noise_05-10.wav,BC2026_Train_5668_S13_20220918_033000.ogg,5,10,32000,5
noise_126930,BC2026_Train_6217_S13_20230216_014500_noise_05-10.wav,BC2026_Train_6217_S13_20230216_014500.ogg,5,10,32000,5
noise_19896,BC2026_Train_5420_S13_20220314_010000_noise_00-05.wav,BC2026_Train_5420_S13_20220314_010000.ogg,0,5,32000,5
noise_103309,BC2026_Train_0309_S01_20210925_183000_noise_00-05.wav,BC2026_Train_0309_S01_20210925_183000.ogg,0,5,32000,5
noise_85133,BC2026_Train_6630_S13_20231023_184500_noise_00-05.wav,BC2026_Train_6630_S13_20231023_184500.ogg,0,5,32000,5
noise_22788,BC2026_Train_9244_S22_20231003_213000_noise_00-05.wav,BC2026_Train_9244_S22_20231003_213000.ogg,0,5,32000,5
noise_49037,BC2026_Train_5845_S13_20221107_234500_noise_00-05.wav,BC2026_Train_5845_S13_20221107_234500.ogg,0,5,32000,5
noise_47465,BC2026_Train_7419_S22_20211128_031500_noise_00-05.wav,BC2026_Train_7419_S22_20211128_031500.ogg,0,5,32000,5
noise_40002,BC2026_Train_3501_S02_20220905_031500_noise_05-10.wav,BC2026_Train_3501_S02_20220905_031500.ogg,5,10,32000,5
noise_52506,BC2026_Train_9735_S22_20231230_020000_noise_05-10.wav,BC2026_Train_9735_S22_20231230_020000.ogg,5,10,32000,5
noise_43050,BC2026_Train_3045_S02_20220109_040000_noise_05-10.wav,BC2026_Train_3045_S02_20220109_040000.ogg,5,10,32000,5
noise_126186,BC2026_Train_7237_S22_20211024_014500_noise_05-10.wav,BC2026_Train_7237_S22_20211024_014500.ogg,5,10,32000,5
noise_22213,BC2026_Train_0194_S07_20141013_001000_noise_05-10.wav,BC2026_Train_0194_S07_20141013_001000.ogg,5,10,32000,5
noise_76877,BC2026_Train_4449_S02_20231108_204500_noise_00-05.wav,BC2026_Train_4449_S02_20231108_204500.ogg,0,5,32000,5
noise_74190,BC2026_Train_4033_S02_20230128_010000_noise_05-10.wav,BC2026_Train_4033_S02_20230128_010000.ogg,5,10,32000,5
noise_22668,BC2026_Train_1098_S01_20230206_223000_noise_00-05.wav,BC2026_Train_1098_S01_20230206_223000.ogg,0,5,32000,5
noise_121310,BC2026_Train_10652_S20_20250227_193000_noise_00-05.wav,BC2026_Train_10652_S20_20250227_193000.ogg,0,5,32000,5
noise_81197,BC2026_Train_0586_S01_20211201_224500_noise_00-05.wav,BC2026_Train_0586_S01_20211201_224500.ogg,0,5,32000,5
noise_65201,BC2026_Train_3478_S02_20220429_040000_noise_00-05.wav,BC2026_Train_3478_S02_20220429_040000.ogg,0,5,32000,5
noise_53657,BC2026_Train_2173_S01_20240122_004500_noise_00-05.wav,BC2026_Train_2173_S01_20240122_004500.ogg,0,5,32000,5
noise_92465,BC2026_Train_4084_S02_20230210_211500_noise_00-05.wav,BC2026_Train_4084_S02_20230210_211500.ogg,0,5,32000,5
noise_5521,BC2026_Train_1807_S01_20231101_223000_noise_05-10.wav,BC2026_Train_1807_S01_20231101_223000.ogg,5,10,32000,5
noise_6516,BC2026_Train_4401_S02_20231025_214500_noise_00-05.wav,BC2026_Train_4401_S02_20231025_214500.ogg,0,5,32000,5
noise_41633,BC2026_Train_10119_S22_20240305_210000_noise_00-05.wav,BC2026_Train_10119_S22_20240305_210000.ogg,0,5,32000,5
noise_18145,BC2026_Train_1742_S01_20231019_233000_noise_05-10.wav,BC2026_Train_1742_S01_20231019_233000.ogg,5,10,32000,5
noise_77069,BC2026_Train_1982_S01_20231207_210000_noise_00-05.wav,BC2026_Train_1982_S01_20231207_210000.ogg,0,5,32000,5
noise_111786,BC2026_Train_5699_S13_20220927_190000_noise_05-10.wav,BC2026_Train_5699_S13_20220927_190000.ogg,5,10,32000,5
noise_115443,BC2026_Train_1307_S01_20230318_231500_noise_05-10.wav,BC2026_Train_1307_S01_20230318_231500.ogg,5,10,32000,5
noise_16189,BC2026_Train_8942_S22_20230211_224500_noise_05-10.wav,BC2026_Train_8942_S22_20230211_224500.ogg,5,10,32000,5
noise_102673,BC2026_Train_10344_S22_20240407_204500_noise_00-05.wav,BC2026_Train_10344_S22_20240407_204500.ogg,0,5,32000,5
noise_81113,BC2026_Train_1119_S01_20230211_024500_noise_00-05.wav,BC2026_Train_1119_S01_20230211_024500.ogg,0,5,32000,5
noise_8172,BC2026_Train_3849_S02_20221202_194500_noise_00-05.wav,BC2026_Train_3849_S02_20221202_194500.ogg,0,5,32000,5
noise_51870,BC2026_Train_8608_S22_20221209_201500_noise_05-10.wav,BC2026_Train_8608_S22_20221209_201500.ogg,5,10,32000,5
noise_20101,BC2026_Train_3964_S02_20230103_223000_noise_05-10.wav,BC2026_Train_3964_S02_20230103_223000.ogg,5,10,32000,5
noise_68141,BC2026_Train_1094_S01_20230206_031500_noise_00-05.wav,BC2026_Train_1094_S01_20230206_031500.ogg,0,5,32000,5
noise_37842,BC2026_Train_9607_S22_20231206_024500_noise_05-10.wav,BC2026_Train_9607_S22_20231206_024500.ogg,5,10,32000,5
noise_18061,BC2026_Train_4989_S02_20240328_193000_noise_05-10.wav,BC2026_Train_4989_S02_20240328_193000.ogg,5,10,32000,5
noise_13392,BC2026_Train_7829_S22_20220212_031500_noise_00-05.wav,BC2026_Train_7829_S22_20220212_031500.ogg,0,5,32000,5
noise_114113,BC2026_Train_7671_S22_20220111_214500_noise_00-05.wav,BC2026_Train_7671_S22_20220111_214500.ogg,0,5,32000,5
noise_36294,BC2026_Train_0352_S01_20211004_211500_noise_05-10.wav,BC2026_Train_0352_S01_20211004_211500.ogg,5,10,32000,5
noise_60966,BC2026_Train_0854_S01_20220131_181500_noise_05-10.wav,BC2026_Train_0854_S01_20220131_181500.ogg,5,10,32000,5
noise_24085,BC2026_Train_9067_S22_20230901_181500_noise_05-10.wav,BC2026_Train_9067_S22_20230901_181500.ogg,5,10,32000,5
noise_117915,BC2026_Train_10304_S22_20240402_003000_noise_05-10.wav,BC2026_Train_10304_S22_20240402_003000.ogg,5,10,32000,5
noise_33575,BC2026_Train_0948_S01_20220414_194500_noise_05-10.wav,BC2026_Train_0948_S01_20220414_194500.ogg,5,10,32000,5
noise_81761,BC2026_Train_0641_S01_20211215_004500_noise_00-05.wav,BC2026_Train_0641_S01_20211215_004500.ogg,0,5,32000,5
noise_122583,BC2026_Train_5608_S13_20220902_014500_noise_05-10.wav,BC2026_Train_5608_S13_20220902_014500.ogg,5,10,32000,5
noise_60917,BC2026_Train_8225_S22_20220929_193000_noise_00-05.wav,BC2026_Train_8225_S22_20220929_193000.ogg,0,5,32000,5
noise_49601,BC2026_Train_5792_S13_20221022_184500_noise_00-05.wav,BC2026_Train_5792_S13_20221022_184500.ogg,0,5,32000,5
noise_81930,BC2026_Train_4724_S02_20240121_013000_noise_05-10.wav,BC2026_Train_4724_S02_20240121_013000.ogg,5,10,32000,5
noise_76506,BC2026_Train_4897_S02_20240305_001500_noise_05-10.wav,BC2026_Train_4897_S02_20240305_001500.ogg,5,10,32000,5
noise_75534,BC2026_Train_2693_S02_20211009_204500_noise_05-10.wav,BC2026_Train_2693_S02_20211009_204500.ogg,5,10,32000,5
noise_12769,BC2026_Train_5645_S13_20220912_003000_noise_05-10.wav,BC2026_Train_5645_S13_20220912_003000.ogg,5,10,32000,5
noise_14484,BC2026_Train_1420_S01_20230411_220000_noise_00-05.wav,BC2026_Train_1420_S01_20230411_220000.ogg,0,5,32000,5
noise_16764,BC2026_Train_7694_S22_20220118_021500_noise_00-05.wav,BC2026_Train_7694_S22_20220118_021500.ogg,0,5,32000,5
noise_36510,BC2026_Train_6741_S13_20231127_210000_noise_05-10.wav,BC2026_Train_6741_S13_20231127_210000.ogg,5,10,32000,5
noise_27913,BC2026_Train_5773_S13_20221016_234500_noise_05-10.wav,BC2026_Train_5773_S13_20221016_234500.ogg,5,10,32000,5
noise_123171,BC2026_Train_8421_S22_20221106_014500_noise_05-10.wav,BC2026_Train_8421_S22_20221106_014500.ogg,5,10,32000,5
noise_113478,BC2026_Train_2026_S01_20231217_033000_noise_05-10.wav,BC2026_Train_2026_S01_20231217_033000.ogg,5,10,32000,5
noise_36222,BC2026_Train_8869_S22_20230129_231500_noise_05-10.wav,BC2026_Train_8869_S22_20230129_231500.ogg,5,10,32000,5
noise_124274,BC2026_Train_0026_S22_20211128_004500_noise_00-05.wav,BC2026_Train_0026_S22_20211128_004500.ogg,0,5,32000,5
noise_89885,BC2026_Train_3077_S02_20220117_190000_noise_00-05.wav,BC2026_Train_3077_S02_20220117_190000.ogg,0,5,32000,5
noise_94206,BC2026_Train_9901_S22_20240130_220000_noise_05-10.wav,BC2026_Train_9901_S22_20240130_220000.ogg,5,10,32000,5
noise_16104,BC2026_Train_9929_S22_20240203_031500_noise_00-05.wav,BC2026_Train_9929_S22_20240203_031500.ogg,0,5,32000,5
noise_91877,BC2026_Train_9855_S22_20240123_010000_noise_00-05.wav,BC2026_Train_9855_S22_20240123_010000.ogg,0,5,32000,5
noise_59094,BC2026_Train_3534_S02_20220912_223000_noise_05-10.wav,BC2026_Train_3534_S02_20220912_223000.ogg,5,10,32000,5
noise_25129,BC2026_Train_4998_S02_20240331_201500_noise_05-10.wav,BC2026_Train_4998_S02_20240331_201500.ogg,5,10,32000,5
noise_99771,BC2026_Train_1322_S01_20230321_210000_noise_00-05.wav,BC2026_Train_1322_S01_20230321_210000.ogg,0,5,32000,5
noise_8293,BC2026_Train_9022_S22_20230224_181500_noise_05-10.wav,BC2026_Train_9022_S22_20230224_181500.ogg,5,10,32000,5
noise_57653,BC2026_Train_9341_S22_20231019_040000_noise_00-05.wav,BC2026_Train_9341_S22_20231019_040000.ogg,0,5,32000,5
noise_62970,BC2026_Train_5168_S13_20211009_183000_noise_05-10.wav,BC2026_Train_5168_S13_20211009_183000.ogg,5,10,32000,5
noise_116859,BC2026_Train_2482_S01_20240402_023000_noise_05-10.wav,BC2026_Train_2482_S01_20240402_023000.ogg,5,10,32000,5
noise_90593,BC2026_Train_8946_S22_20230212_193000_noise_00-05.wav,BC2026_Train_8946_S22_20230212_193000.ogg,0,5,32000,5
noise_58254,BC2026_Train_2877_S02_20211127_024500_noise_05-10.wav,BC2026_Train_2877_S02_20211127_024500.ogg,5,10,32000,5
noise_16488,BC2026_Train_7590_S22_20211228_231500_noise_00-05.wav,BC2026_Train_7590_S22_20211228_231500.ogg,0,5,32000,5
noise_105557,BC2026_Train_3777_S02_20221113_010000_noise_00-05.wav,BC2026_Train_3777_S02_20221113_010000.ogg,0,5,32000,5
noise_40434,BC2026_Train_8405_S22_20221103_030000_noise_05-10.wav,BC2026_Train_8405_S22_20221103_030000.ogg,5,10,32000,5
noise_15805,BC2026_Train_5959_S13_20221208_191500_noise_05-10.wav,BC2026_Train_5959_S13_20221208_191500.ogg,5,10,32000,5
noise_40265,BC2026_Train_3937_S02_20221225_203000_noise_00-05.wav,BC2026_Train_3937_S02_20221225_203000.ogg,0,5,32000,5
noise_89238,BC2026_Train_6671_S13_20231103_024500_noise_05-10.wav,BC2026_Train_6671_S13_20231103_024500.ogg,5,10,32000,5
noise_64326,BC2026_Train_4047_S02_20230130_213000_noise_05-10.wav,BC2026_Train_4047_S02_20230130_213000.ogg,5,10,32000,5
noise_30588,BC2026_Train_6769_S13_20231203_234500_noise_00-05.wav,BC2026_Train_6769_S13_20231203_234500.ogg,0,5,32000,5
noise_40158,BC2026_Train_7362_S22_20211117_010000_noise_05-10.wav,BC2026_Train_7362_S22_20211117_010000.ogg,5,10,32000,5
noise_1009,BC2026_Train_8900_S22_20230204_214500_noise_05-10.wav,BC2026_Train_8900_S22_20230204_214500.ogg,5,10,32000,5
noise_32674,BC2026_Train_7583_S22_20211227_010000_noise_00-05.wav,BC2026_Train_7583_S22_20211227_010000.ogg,0,5,32000,5
noise_39605,BC2026_Train_9404_S22_20231029_213000_noise_00-05.wav,BC2026_Train_9404_S22_20231029_213000.ogg,0,5,32000,5
noise_115935,BC2026_Train_7830_S22_20220212_220000_noise_05-10.wav,BC2026_Train_7830_S22_20220212_220000.ogg,5,10,32000,5
noise_115887,BC2026_Train_6323_S13_20230323_180000_noise_05-10.wav,BC2026_Train_6323_S13_20230323_180000.ogg,5,10,32000,5
noise_78810,BC2026_Train_8835_S22_20230124_040000_noise_05-10.wav,BC2026_Train_8835_S22_20230124_040000.ogg,5,10,32000,5
noise_70626,BC2026_Train_9671_S22_20231217_191500_noise_05-10.wav,BC2026_Train_9671_S22_20231217_191500.ogg,5,10,32000,5
noise_33011,BC2026_Train_2363_S01_20240303_214500_noise_05-10.wav,BC2026_Train_2363_S01_20240303_214500.ogg,5,10,32000,5
noise_90437,BC2026_Train_3150_S02_20220205_030000_noise_00-05.wav,BC2026_Train_3150_S02_20220205_030000.ogg,0,5,32000,5
noise_86297,BC2026_Train_10270_S22_20240327_211500_noise_00-05.wav,BC2026_Train_10270_S22_20240327_211500.ogg,0,5,32000,5
noise_117830,BC2026_Train_1682_S01_20231007_180000_noise_00-05.wav,BC2026_Train_1682_S01_20231007_180000.ogg,0,5,32000,5
noise_65333,BC2026_Train_2830_S02_20211113_213000_noise_00-05.wav,BC2026_Train_2830_S02_20211113_213000.ogg,0,5,32000,5
noise_44897,BC2026_Train_4237_S02_20230914_011500_noise_00-05.wav,BC2026_Train_4237_S02_20230914_011500.ogg,0,5,32000,5
noise_3313,BC2026_Train_8197_S22_20220923_223000_noise_05-10.wav,BC2026_Train_8197_S22_20220923_223000.ogg,5,10,32000,5
noise_24181,BC2026_Train_3247_S02_20220301_033000_noise_05-10.wav,BC2026_Train_3247_S02_20220301_033000.ogg,5,10,32000,5
noise_46506,BC2026_Train_2332_S01_20240228_020000_noise_05-10.wav,BC2026_Train_2332_S01_20240228_020000.ogg,5,10,32000,5
noise_113382,BC2026_Train_6637_S13_20231024_233000_noise_05-10.wav,BC2026_Train_6637_S13_20231024_233000.ogg,5,10,32000,5
noise_80754,BC2026_Train_3170_S02_20220209_213000_noise_05-10.wav,BC2026_Train_3170_S02_20220209_213000.ogg,5,10,32000,5
